word,median,mean,count
24.95,0.7866586459635584,0.7866586459635584,1
abroad,0.7868028980752924,0.8164906793471652,3
diesel,0.7882114879873232,0.7977783419074193,6
instructed,0.7886373848717138,1.0460566037076104,7
tweet,0.7888451419668925,0.7888451419668925,2
themes,0.7897923511421989,0.7897923511421989,1
20\,0.7902133505035426,0.8206820820433979,3
butler,0.7903759008575204,0.8372863455384998,6
stroganoff,0.7905489137426526,0.7905489137426526,2
corridors,0.7905922597468531,0.7905922597468531,1
arrows,0.7911254844289933,0.7911254844289933,1
petsmart,0.7916765274104303,0.8532828462841751,10
\n\nbeware,0.7921831800020964,0.7828798565316198,5
2hrs,0.792514065136993,0.792514065136993,1
presentable,0.7927708055554828,0.7927708055554828,1
lotsa,0.7931738117211302,0.7931738117211302,1
malls,0.7932688867078883,0.7932688867078883,2
everyones,0.7964943038592699,0.7964943038592699,1
tokens,0.7982508526542563,0.7982508526542563,1
mac-n-cheese,0.7986260691729875,0.7031118143073884,6
catholic,0.7992071733898138,0.7992071733898138,2
cuon,0.7994642398479245,0.7994642398479245,1
graze,0.7999802768483749,0.8689020999270887,3
naples,0.8001140688060934,0.8628849935671772,5
haze,0.8005117889730355,0.8005117889730355,2
brighter,0.8009614762730473,0.7741769639301465,4
fullest,0.8017337591668812,0.8017337591668812,1
ryan,0.8024851336866317,0.7944272563174951,6
grandmothers,0.8028923519374592,0.8028923519374592,2
convey,0.8034482848983977,0.8034482848983977,1
rewarded,0.8035277172796252,0.8035277172796252,2
spicey,0.804286288855245,0.804286288855245,2
pharmacist,0.8045550237216305,0.8380436778761834,13
skinned,0.8049444603708802,0.8049444603708802,1
fleet,0.8058531819274489,0.8058531819274489,1
fabrics,0.8061275911178433,0.8061275911178433,1
tommy,0.8063460007909654,0.8063460007909654,1
certificates,0.8070910650690903,0.7959395919833172,3
edit,0.8074941492364232,0.8074941492364232,1
virgin,0.8077229402134044,0.8077229402134044,1
barbers,0.8083563311804828,0.8290098774658414,3
pregnancy,0.8085337514375959,0.8515111751767385,4
32nd,0.8087897391297113,0.861330609699761,4
astonishing,0.8090924532843564,0.8464689770493401,5
plating,0.8094154658354356,0.7978649372925434,3
chocolate-covered,0.8094209160648334,0.8094209160648334,1
unripe,0.8094617702624732,0.8094617702624732,1
fragrance,0.8096563290643961,0.8205671483587137,13
burrata,0.8099651862378101,0.8099651862378101,2
quiches,0.8104388020059818,0.8104388020059818,1
overheated,0.8106522276257313,0.8106522276257313,1
caroline,0.8107005479873068,0.8116045635218351,7
sandbar,0.8109819075337638,0.8109819075337638,2
tiffany,0.8111041827047105,0.8905154910892316,6
input,0.811933569463672,0.8431042412939691,3
battling,0.8122468325185122,0.8122468325185122,1
\nlast,0.8124396149572823,0.9529032359599275,3
arnold,0.8128850067637206,0.8698804030949736,7
distractions,0.8129942338191767,0.8129942338191767,1
brewpub,0.8130778872144112,0.8130778872144112,1
hip\,0.8136473529773333,0.8136473529773333,1
for.\n\nthe,0.8138455389029445,0.9109709982285633,5
verona,0.8139815978137135,0.8139815978137135,2
truffles,0.8141735398587808,0.8141735398587808,2
moscato,0.8145071154962024,0.930004314760274,3
untrained,0.8146903901274894,0.8146903901274894,2
hoppin,0.815684422347316,0.9131373498798383,6
930,0.8169572480196527,0.8169572480196527,1
similarities,0.8171302396162129,0.8041325251565842,3
reccomend,0.8177120793744819,0.8177120793744819,2
immaculately,0.8188488724986146,0.8188488724986146,1
muted,0.8190581153793974,0.8510059017404412,3
prenatal,0.819273184399634,0.8760318514548502,4
puzzles,0.8194874344976767,0.8194874344976767,1
kristin,0.8195790479022307,0.8473054505997512,4
devine,0.8199577161821683,0.8797157261293636,5
ma'am,0.8200510358446085,0.8391466079068911,4
'do,0.8206937652718833,0.8206937652718833,2
dodgy,0.820737661026279,0.8247052220370065,13
aight,0.8214490706646058,0.8214490706646058,1
smarter,0.8228493848717764,0.8228493848717764,2
dolsot,0.8228999367715484,0.8228999367715484,2
away.\n\ni,0.8237460975138369,0.7289312659792542,5
lifeguards,0.8239406724950353,0.8239406724950353,2
stab,0.8243586417269474,0.8243586417269474,1
chard,0.8250154076280537,0.8250154076280537,1
starve,0.8251002857413958,0.8251002857413958,2
millionaire,0.825552439156316,0.825552439156316,1
julie,0.8256723041596498,0.8312624275576711,4
chen,0.8261417465063721,0.8895779416337891,6
stretching,0.8262241511463715,0.8262241511463715,2
coolness,0.8262526682906194,0.8262526682906194,1
homie,0.826317436972764,0.826317436972764,1
\n\nbread,0.8264368310705662,0.8264368310705662,2
sloppily,0.8268352848243701,0.8004627569467845,7
buys,0.8268664291484459,0.8439794596780056,5
us.\n\ni,0.8274899017154722,0.8923520639890663,6
tremendously,0.8277863836088465,0.8277863836088465,1
restaurant.\n\ni,0.8279640667061101,0.8446730339819409,3
errands,0.8286462350088516,0.8433670348851123,5
acknowledging,0.8295118628000395,0.8353925354506522,10
pan-fried,0.8295696505154411,0.8295696505154411,1
flys,0.8296016684660795,0.8296016684660795,1
justin,0.8296556740612838,0.832348364428498,6
ne,0.8300543290608152,0.8300543290608152,2
matinee,0.8303346915247587,0.8303346915247587,1
parmesean,0.8307676957698095,0.849874903725947,8
download,0.8308900231448076,0.8308900231448076,2
hiked,0.8309435850142209,0.8309435850142209,2
imply,0.8318095883877186,0.8318095883877186,1
shepherd,0.8319223393376732,0.8880316222226066,3
skanky,0.8319239276129122,0.8628639122108707,3
proving,0.8324535160222021,0.8324535160222021,2
cattle,0.832945187026155,0.8968336562012919,5
goof,0.8332530628911289,0.8821322261758187,7
discount\,0.8334918783288392,0.836159613501696,3
beer/wine,0.8340886057349005,0.8360913603061338,9
oktoberfest,0.8343257975297014,0.8921085872532707,5
prom,0.8345453514115547,0.8990784951840477,11
laughably,0.8350575447412861,0.8350575447412861,2
pets,0.835465265464357,0.8263030395487665,38
gatorade,0.8355415993044369,0.86298891161576,4
y'know,0.8357089306731165,0.8357089306731165,1
\nthese,0.8357567130676349,0.8357567130676349,2
penguins,0.8360920901502048,0.8517614197374286,15
hostel,0.8361805177573527,0.8361805177573527,2
ford,0.8365837645643347,0.8742901731316948,21
explosion,0.8368878895158601,0.8368878895158601,2
sickness,0.8371066266883964,0.8371066266883964,2
poppin,0.8374026965195588,0.8374026965195588,1
mow,0.837647423254394,0.8378881855545453,10
egregious,0.8379374815325754,0.8379374815325754,1
fade,0.8381876873677766,0.8836551982531963,3
caved,0.8382396970016972,0.8382396970016972,2
hotdog,0.8383455057450456,0.8875039372541572,5
accomplishment,0.8386994356413797,0.8386994356413797,1
matzo,0.8393623814488463,0.8393623814488463,1
effin,0.8398077527273764,0.8398077527273764,2
gazpacho,0.8398115203692382,0.9410588457348323,5
nines,0.8398816789527467,0.8049904052775526,3
housewives,0.8400929169776896,0.8400929169776896,2
albert,0.840148035679052,0.840148035679052,2
full-on,0.8404020053709425,0.8404020053709425,1
faithful,0.8404041074694559,0.8817147219456446,3
dominos,0.8406418597915002,0.8381587768694126,6
acura,0.8408877200181724,0.8836546705488875,28
horrific,0.8409668394494244,0.8616614332588336,3
blackberries,0.840972542488575,0.8851377640318465,3
quantities,0.8413523226241062,0.8413523226241062,2
collections,0.8415594081324203,0.8828200261445975,23
fizz,0.8427023312903779,0.8433840145099819,3
\npros,0.8432594857623752,0.8397974414281631,4
again.\,0.8432725643295276,0.8432725643295276,2
minimize,0.8433496034528183,0.8433496034528183,2
temperatures,0.8437380266225394,0.8437380266225394,1
panicked,0.8440950742699345,0.8692690712723256,6
dotted,0.8441078077786016,0.8245509985934341,7
farmer,0.8442948604110508,0.8643589148327504,5
ar,0.8445567176920261,0.8500459858367625,9
condescendingly,0.8451454176805309,0.8299711082903177,4
choked,0.845181383737759,0.8688820628156655,5
cal,0.8452955361731275,0.7915979019793978,3
bee,0.845364864433901,0.845364864433901,1
endlessly,0.8453951382401678,0.8860476791214781,3
stocks,0.8454686509421778,0.8454686509421778,2
jill,0.8468334761703424,0.8774666631768383,6
kc,0.8469705142504286,0.8469705142504286,2
tucson,0.8470503890860305,0.8470503890860305,1
wool,0.8471339820129202,0.8471339820129202,1
definetely,0.8475144716034839,0.8482700396032571,4
aimed,0.8475735178738074,0.8944489326202429,8
dilworth,0.8478727036317555,0.8478727036317555,1
travelers,0.8481246568165477,0.8404854089617776,25
overrun,0.8482261541787082,0.8351398083405396,10
pepe,0.8493865221028015,0.9090608734042593,7
facelift,0.8494930371372891,0.8494930371372891,1
parkway,0.8495788141328532,0.8495788141328532,1
lewis,0.8496756870804145,0.9479255476479161,4
external,0.8500298288333483,0.8500298288333483,1
lisa,0.8501775558445464,0.7130855299854822,24
reimbursed,0.8501914889694053,0.8645803688637059,4
cargo,0.850730992990979,0.850730992990979,1
curbside,0.850843825778503,0.850843825778503,1
urged,0.8511003694215167,0.8511003694215167,2
lifting,0.851124631303323,0.851124631303323,1
szechwan,0.851469624635192,0.8478887737280738,4
walter,0.8516300566819102,0.796036426595213,25
winding,0.8518790719272505,0.8518790719272505,1
scented,0.8519867801497838,0.8772252111544013,3
ubiquitous,0.8521203522881597,0.8698175262570955,4
hookers,0.8523222563221077,0.8888537430385394,3
you.\n\nthe,0.8527381049389269,0.8590177047164375,5
impulse,0.8528256552594002,0.8554331414087157,5
boats,0.852905759665902,0.852905759665902,1
homely,0.8533800612008439,0.8749820719010543,3
light\,0.853499774984481,0.853499774984481,2
bld,0.8535142537097051,0.8535142537097051,2
neatly,0.853617623645702,0.853617623645702,2
columbus,0.8536414224895431,0.8541791767155434,7
appease,0.853809611181,0.853809611181,1
27th,0.8539050001007111,0.8539050001007111,2
figurines,0.8539160904761893,0.8539160904761893,2
overdue,0.8539254437403135,0.8610047346551497,8
cornmeal,0.8545960496214885,0.8033236167265368,5
dominate,0.8547455745116536,0.9028351515016368,5
now.\n\ni,0.8547575320231893,0.8903234948548898,4
glow,0.8547697380050421,0.8547697380050421,1
pablo,0.8548642650236221,0.8548642650236221,1
italiano,0.855021533348345,0.8747498306353036,4
15+,0.8551026080193189,0.8551026080193189,2
giftcard,0.8553746066829968,0.8553746066829968,2
savvy,0.8557290783024076,0.8557290783024076,2
paw,0.8561527955902941,0.8724322678500276,10
dissapoint,0.8566838086995814,0.8566838086995814,2
bartender/server,0.8568426236930019,0.9048068443595684,7
humus,0.8569356117967297,0.8569356117967297,2
splattered,0.857012626158508,0.8803443622550766,3
billboards,0.8570382653027651,0.8570382653027651,2
danishes,0.8572274168702948,0.8609299478148698,4
thong,0.8573163788033968,0.8573163788033968,1
dryers,0.8574066201460933,1.4092271084410957,17
underrated,0.8574335323988791,0.8871797389206817,10
2008.,0.8579801832041684,0.8579801832041684,1
publicity,0.8580058665633947,0.7695128502203162,7
lineup,0.8589207105868466,0.8589207105868466,1
up-to-date,0.8590458532681516,0.9848070625572959,5
jennifer,0.8591336724235937,0.7994086142694525,5
bahama,0.859784630785333,0.859784630785333,1
collective,0.8603403826053019,0.8685849226634158,11
paris,0.861284160103536,0.9108218195473962,6
itching,0.861304539905797,0.861304539905797,2
seam,0.8616256572691782,0.8629282062253787,9
elses,0.8616461317946765,0.8712395762548957,10
miller,0.861927248223498,0.8671489260992564,45
\n\ncon,0.8621883507788373,0.8621883507788373,1
kohl,0.8625884143374302,0.8463181351546163,13
take-away,0.8626583589043384,0.8626583589043384,1
35th,0.8628567180502835,0.8940064073466295,3
healthy\,0.8633052349910317,0.8824125724033225,3
billiards,0.863309375129957,0.956877404632199,3
maps,0.8634345488361826,0.9089490644886586,4
hello\,0.863511894693078,0.863511894693078,2
directory,0.8636747767563493,0.8636747767563493,2
laredo,0.864077528932487,0.8995354451361417,13
sq,0.8643634805136083,0.8643634805136083,1
stormy,0.8647701765144171,0.8628203437520249,4
u-turn,0.86580519529544,0.8700311455312159,3
bread\,0.8660290727712213,0.878504376147998,6
choo,0.8660608381729653,0.9294997027341355,3
overhyped,0.8661978182143598,0.8622331371813207,3
joey,0.8666862576075146,0.9460028093910904,5
posing,0.8668879419191744,0.8668879419191744,1
fingerling,0.8669167143135038,0.8669167143135038,1
brow,0.867217841708942,0.9155611176984012,6
2004,0.8672310559263237,0.8672310559263237,1
12.00,0.8678713164731591,0.9274782921897305,6
adored,0.8681569634325655,0.8657713661062983,6
drugs,0.8681761807908416,0.8657363526587355,13
unrelated,0.8682281975509193,0.8682281975509193,1
shepherds,0.8683167529547434,0.8310256282569418,7
insect,0.8683371124168215,0.8474730226030742,7
sponsored,0.8684051362524197,0.8867341026433303,3
11.95,0.8684621807856444,0.8787345388523772,11
conscientious,0.8685685625959935,0.8709517531309926,4
feeds,0.8687338812447671,0.8687338812447671,2
reps,0.8687871386976874,0.8398749581671804,18
salts,0.8688872126551852,0.7300657179510394,4
ponder,0.8689962571766605,0.8689962571766605,2
natalie,0.8690776974123204,0.8690776974123204,2
cannolis,0.8699873641644434,0.8699873641644434,1
whatnot,0.8701737455725803,0.8402615242417794,10
phat,0.8702158208195101,0.8852320115583864,4
kitchy,0.8702682468316726,0.8995921604321859,3
taquitos,0.870376416406162,0.8581225307217011,10
secrets,0.8704862559923936,0.8786990708017075,20
minibar,0.870538495904427,0.9157098095297773,5
on\,0.8705949025922619,0.8779339083903792,4
roma,0.8706977847339457,0.8601928424978158,20
frites,0.8707216337586314,0.8707216337586314,1
walkable,0.8709366445501989,0.8934605202272022,10
swig,0.8709897057707959,0.9005031131983321,5
boasting,0.8710459581634765,0.8710459581634765,1
christopher,0.8710548894704532,0.8710548894704532,2
fiery,0.8711665219409657,0.8711665219409657,1
liver,0.8711971698872448,0.8997093417604526,7
troll,0.8713789767889647,0.8713789767889647,1
struts,0.8715560091507883,0.8739575285752776,8
recession,0.871800669085885,0.8792395189974246,6
old\,0.8721573999736183,0.8721573999736183,1
particles,0.8722261990419651,0.8722261990419651,2
frenzy,0.8722646158297482,0.9091036182028619,9
yah,0.8723303931746477,0.898160406135148,3
robots,0.872370278208007,0.872370278208007,1
minority,0.8723754187625501,0.8723754187625501,2
connoisseurs,0.872517274781266,0.872517274781266,2
booo,0.8727518960677024,0.860220594373998,4
crusts,0.8727542261014966,0.8943157186601326,3
cognac,0.8729622945909868,0.8832191908208348,7
quirks,0.8735726875803684,0.881127115492363,6
winds,0.8736014092382778,0.8736014092382778,2
sherbet,0.873660327436207,0.873660327436207,1
panther,0.873709504427616,0.8558579599903645,5
linen,0.8738735987258112,0.8738735987258112,1
hiking,0.873925110193891,0.873925110193891,2
lg,0.8741317142289959,0.8581781675841238,9
watches,0.8741323865005812,0.9631441028335721,22
discouraged,0.874343422614758,1.0041021202705036,5
hilariously,0.8744932869829001,0.889379294794709,4
picturesque,0.8748047451826372,0.9478540715879497,6
heaters,0.8749223120586171,0.8749223120586171,1
skates,0.8750030896001865,0.912216591159172,9
influx,0.875145497699517,0.875145497699517,2
cock,0.8752051406472926,0.8752051406472926,1
mariachi,0.8753035745850702,0.877505488778921,4
prosecco,0.8753494947696199,0.8753494947696199,1
boundaries,0.8758422526890491,0.8894792696400374,5
commonly,0.8758438483864055,0.8361536540034876,5
tarter,0.875862952908774,0.875862952908774,1
eat24,0.8759182374960707,0.8828769373027455,3
porter,0.8760339216983473,0.916111801652183,13
2.95,0.8761426968388291,0.8761426968388291,2
39,0.8761835865517237,0.9033541548833091,5
mandy,0.8762428357995228,0.9130779418531989,3
tiled,0.8762436907946863,0.8637406759916701,4
spectators,0.8763928473178955,0.8763928473178955,1
japan,0.8764308609935578,0.8619897627003457,43
comprehend,0.8766269321231657,0.9352955826056414,9
1960,0.8766517483624077,0.8766517483624077,2
..............,0.8766666135678581,0.8766666135678581,1
wayyy,0.8766715738933625,0.8772466459578716,11
sauvignon,0.8767428076710705,0.9173788735816807,4
apricot,0.8768278859659275,0.8768278859659275,2
loosing,0.8768862097725667,0.8708525603189747,4
villa,0.8769943174869435,0.909939142139737,6
4.99,0.877060402967498,0.8828645385038448,9
bbq\,0.877077616575391,0.8608967256852619,3
bap,0.8773398482491656,0.90022824079708,7
users,0.87755243985334,0.8815769390593996,3
times.\n\nthe,0.8779435103216057,0.8779435103216057,2
\n\nnew,0.8781493408290366,0.8781493408290366,2
underwear,0.8781656336322703,0.8781656336322703,2
makhani,0.8782816526992235,0.8782816526992235,1
curved,0.8785317499486771,0.9287229146802704,3
fb,0.878624464995252,0.9083644224909404,8
xs,0.8787699000248395,0.8929571843312925,6
rivaled,0.8788190894649353,0.9247765588541282,3
jumper,0.878910030419976,0.8724776101077043,4
family-style,0.878928667680963,0.8916516265876555,12
denise,0.8789713803414689,0.9387186399239954,8
rr,0.8789886425454099,0.9926156956178113,6
tension,0.8791694550816951,0.8615067686482648,3
nana,0.8791850844191542,0.8791850844191542,1
bros.,0.8795661114168737,0.9119447115420004,8
unoriginal,0.8795880715905905,0.8795880715905905,2
album,0.8799253976042898,0.8799253976042898,2
\natmosphere,0.8799913299882395,0.8885085766973604,8
fir,0.8801889546718247,0.8801889546718247,2
chihuly,0.8802533494843457,0.8802533494843457,1
fingerprints,0.8803656244286076,1.0445774505083578,3
full\,0.8803676874387433,0.8803676874387433,1
actor,0.8804402994533989,0.9144198338276786,5
bad-,0.8804462930639589,0.8804462930639589,2
60s,0.880693655818001,0.880693655818001,2
alerted,0.8807386713351064,0.8291141813134594,6
ensures,0.8807565474937747,0.8807565474937747,2
shepard,0.8811446181289545,0.8811446181289545,1
ill.,0.881175382667285,0.881175382667285,1
shuffle,0.8812700009680665,0.8812700009680665,2
ph,0.8814025907949095,0.8814025907949095,1
notable,0.8814136626804537,0.8814136626804537,1
tales,0.8817678991823144,0.902106002363573,4
ticketing,0.881839847107425,0.8732880894754288,3
nightclubs,0.8818893341391225,0.8818893341391225,2
cabinets,0.8823378873504979,0.889815582246397,3
women,0.8823766137253948,0.8410371355818305,168
admirable,0.8823959544898374,0.8634335943565601,3
sensation,0.8824309644725835,0.8824309644725835,1
goddamn,0.8826185286118824,0.8826185286118824,2
tissues,0.8829211654668931,0.8829211654668931,2
sustainable,0.883067643085761,0.8595665773369411,3
distress,0.8832353403776139,0.8832353403776139,2
sex,0.8833085836966692,0.9058548715663528,9
20th,0.8834218751930546,0.8834218751930546,1
in-n-out,0.8837155258132161,0.8837155258132161,1
chrysler,0.8837514536414834,0.8837514536414834,2
boutiques,0.8837631432402071,0.9499094095943065,4
flashing,0.8838322872757145,0.8838322872757145,2
influences,0.8839089308484503,0.8936976820042567,7
busing,0.8839144127305351,0.8839144127305351,1
moscow,0.8839599728289645,0.8839599728289645,2
3:00,0.8840130726483318,0.9151103850940981,7
trashed,0.8841456197070166,0.9004711588956464,20
zing,0.8841993152218224,0.8841993152218224,1
corking,0.8842061936293149,0.8842061936293149,1
generated,0.8846043478607698,0.8846043478607698,1
huffing,0.8846675539919265,0.8961425317729769,3
greasier,0.8846692533998709,0.8846692533998709,2
brunette,0.8849282154422613,0.9071432905798621,11
rendering,0.8850557231797238,0.8719309427802817,3
farmers,0.8850879254704869,0.8257150857929006,15
gettin,0.8855966066500464,0.8855966066500464,2
victoria,0.8861891701367535,0.9002196348545649,8
aim,0.8862538597675118,0.9477146544875815,3
giggle,0.8863474331998726,0.8989779013809006,6
garcia,0.8864054136003325,0.9310549247228939,4
bum,0.8865699966856939,0.9436170777764438,9
kevin,0.8866055388859667,1.0437440064828982,19
br,0.8869272894594724,0.7792758696230015,5
stirred,0.8870257958083508,0.8838897751803968,13
.\n\n,0.8870828546854534,0.847418691447051,4
unwelcoming,0.8874135953046409,0.8866957488844736,4
defense,0.8877180007187616,0.8955228591134853,7
perpetually,0.8878172037425401,0.9522368177820408,16
adopt,0.8878794262481128,1.220616049065344,13
swayed,0.8878868676677467,0.8878868676677467,1
bust,0.8879403803588276,0.9209297129596341,33
sacred,0.8880445729655713,0.8880445729655713,2
ungodly,0.8882629158502708,0.9422321434637133,11
15.99,0.8882732681043887,0.9085191523644424,5
refers,0.8883257951496236,0.8883257951496236,2
local\,0.8885560051574524,0.9053485752977917,4
eco-friendly,0.8886219476987152,0.8886219476987152,2
earrings,0.888763450542722,1.6070441736270566,9
teddy,0.8888693195477675,0.8743552524439394,10
2006,0.8889189542019186,0.976781172319186,3
boulevard,0.8890239895961216,0.9305232008581865,12
strolling,0.8890822381116054,0.8890822381116054,1
it.\n\nthere,0.8891453202238815,0.8891453202238815,1
scaled,0.8891767112960663,0.9049102498774988,3
trattoria,0.8891810869838125,0.8891810869838125,2
forbid,0.8891969308786125,0.7739912427805777,5
cabernet,0.8892761062907794,0.8692946049476706,10
glaring,0.8893068533493571,0.8741985148671251,12
unconcerned,0.8895028458937939,0.9146890145444767,4
budweiser,0.8896471714434881,0.8896471714434881,1
profiles,0.8898025876805695,0.8898025876805695,2
levi,0.8898503090394856,0.8898503090394856,1
amidst,0.8899199421446364,0.896883332574521,6
chaotic,0.8900531441738457,0.8917394684524896,6
splendid,0.8901073654213162,0.9239935690395731,3
palm,0.8901880974712548,0.8663343959277406,26
52,0.8902038476345694,0.8997284562659901,3
ditched,0.8905692647831142,0.8743793310345234,13
pours,0.890656537931274,0.8530846390403394,10
separates,0.8906865503563401,0.8906865503563401,1
nite,0.8907586275874043,0.8214843643254711,3
perch,0.8908152320037144,0.9063498685431964,18
mildew,0.8908623727042897,0.879746045573816,14
lauren,0.8908772711130948,0.8561471361561891,9
day.\n\nthe,0.8908936007852943,0.9157524536997435,8
wait\,0.8909359854915813,0.9325211681895323,5
longing,0.8909490284591276,0.8909490284591276,1
b\,0.8911461499331534,0.9236391447040424,14
collards,0.8911871804050391,0.8941458331734741,16
danielle,0.8913085317856286,0.8913085317856286,1
discovering,0.891318789389452,0.8886234590285044,9
hand-made,0.8917195009815246,0.8763757480390963,3
instances,0.8917798554538126,0.901093766009749,4
sopping,0.8918272418638757,0.9245462644441631,11
shortest,0.8919119064897857,0.8919119064897857,2
signatures,0.8919403851546792,0.9032475259646694,3
spy,0.8919947630486925,0.8919947630486925,2
again.\n\nwe,0.8921639575999651,0.8921639575999651,1
